uri,barcode,location_profile,owner_repo,coordinate_2_indicator
/locations/1299,80923,/location_profiles/1,/repositories/12,C
/locations/1300,80929,/location_profiles/1,/repositories/12,C
/locations/1301,80935,/location_profiles/1,/repositories/12,C
/locations/1302,80941,/location_profiles/1,/repositories/12,C
/locations/1303,80947,/location_profiles/1,/repositories/12,C
/locations/1305,80968,/location_profiles/1,/repositories/12,A
/locations/1306,80974,/location_profiles/1,/repositories/12,A
/locations/1307,80980,/location_profiles/1,/repositories/12,A
/locations/1308,80986,/location_profiles/1,/repositories/12,A
/locations/370,80992,/location_profiles/1,/repositories/12,A
/locations/1309,80998,/location_profiles/1,/repositories/12,A
/locations/1311,80927,/location_profiles/1,/repositories/12,B
/locations/1312,80933,/location_profiles/1,/repositories/12,B
/locations/1313,80939,/location_profiles/1,/repositories/12,B
/locations/1314,80945,/location_profiles/1,/repositories/12,B
/locations/1315,80951,/location_profiles/1,/repositories/12,B
/locations/1316,80957,/location_profiles/1,/repositories/12,B
/locations/1318,80958,/location_profiles/1,/repositories/12,C
/locations/1319,80897,/location_profiles/1,/repositories/12,C
/locations/1320,80903,/location_profiles/1,/repositories/12,C
/locations/1321,80909,/location_profiles/1,/repositories/12,C
/locations/1322,80915,/location_profiles/1,/repositories/12,C
/locations/416,80921,/location_profiles/1,/repositories/12,C
